HGNC ID	Approved Symbol	Approved Name	Status	Synonyms	Entrez Gene ID(supplied by NCBI)	UniProt ID(supplied by UniProt)
HGNC:43346	RNA5SP446	RNA, 5S ribosomal pseudogene 446	Approved		100873692	
HGNC:43347	RNA5SP447	RNA, 5S ribosomal pseudogene 447	Approved		100873693	
HGNC:43348	RNA5SP448	RNA, 5S ribosomal pseudogene 448	Approved		106479015	
HGNC:43349	RNA5SP449	RNA, 5S ribosomal pseudogene 449	Approved		100873694	
HGNC:43350	RNA5SP450	RNA, 5S ribosomal pseudogene 450	Approved		100873695	
HGNC:43351	RNA5SP451	RNA, 5S ribosomal pseudogene 451	Approved		100873696	
HGNC:43352	RNA5SP452	RNA, 5S ribosomal pseudogene 452	Approved		100873697	
HGNC:43353	RNA5SP453	RNA, 5S ribosomal pseudogene 453	Approved		100873698	
HGNC:43354	RNA5SP454	RNA, 5S ribosomal pseudogene 454	Approved		100873699	
HGNC:43355	RNA5SP455	RNA, 5S ribosomal pseudogene 455	Approved		100873700	
HGNC:43356	RNA5SP456	RNA, 5S ribosomal pseudogene 456	Approved		100873701	
HGNC:43357	RNA5SP457	RNA, 5S ribosomal pseudogene 457	Approved		100873702	
HGNC:43358	RNA5SP458	RNA, 5S ribosomal pseudogene 458	Approved		106479016	
HGNC:43359	RNA5SP459	RNA, 5S ribosomal pseudogene 459	Approved		100873703	
HGNC:43360	RNA5SP460	RNA, 5S ribosomal pseudogene 460	Approved		100873704	
HGNC:43361	RNA5SP461	RNA, 5S ribosomal pseudogene 461	Approved		100873705	
HGNC:43362	RNA5SP462	RNA, 5S ribosomal pseudogene 462	Approved		100873706	
HGNC:43363	RNA5SP463	RNA, 5S ribosomal pseudogene 463	Approved		100873707	
HGNC:43364	RNA5SP464	RNA, 5S ribosomal pseudogene 464	Approved		100873708	
HGNC:43365	RNA5SP465	RNA, 5S ribosomal pseudogene 465	Approved		100873709	
HGNC:43366	RNA5SP466	RNA, 5S ribosomal pseudogene 466	Approved		100873710	
HGNC:43367	RNA5SP467	RNA, 5S ribosomal pseudogene 467	Approved		100873711	
HGNC:43368	RNA5SP468	RNA, 5S ribosomal pseudogene 468	Approved		106480769	
HGNC:43369	RNA5SP469	RNA, 5S ribosomal pseudogene 469	Approved		100873712	
HGNC:43370	RNA5SP470	RNA, 5S ribosomal pseudogene 470	Approved		100873713	
HGNC:43371	RNA5SP471	RNA, 5S ribosomal pseudogene 471	Approved		100873714	
HGNC:43372	RNA5SP472	RNA, 5S ribosomal pseudogene 472	Approved		100873715	
HGNC:43373	RNA5SP473	RNA, 5S ribosomal pseudogene 473	Approved		106479017	
HGNC:43374	RNA5SP474	RNA, 5S ribosomal pseudogene 474	Approved		100873716	
HGNC:43375	RNA5SP475	RNA, 5S ribosomal pseudogene 475	Approved		100873717	
HGNC:43376	RNA5SP476	RNA, 5S ribosomal pseudogene 476	Approved		100873718	
HGNC:43377	RNA5SP477	RNA, 5S ribosomal pseudogene 477	Approved		100873719	
HGNC:43378	RNA5SP478	RNA, 5S ribosomal pseudogene 478	Approved		100873720	
HGNC:43379	RNA5SP479	RNA, 5S ribosomal pseudogene 479	Approved		100873721	
HGNC:43380	RNA5SP480	RNA, 5S ribosomal pseudogene 480	Approved		100873722	
HGNC:43381	RNA5SP481	RNA, 5S ribosomal pseudogene 481	Approved		100873723	
HGNC:43382	RNA5SP482	RNA, 5S ribosomal pseudogene 482	Approved		100873724	
HGNC:43383	RNA5SP483	RNA, 5S ribosomal pseudogene 483	Approved		100873725	
HGNC:43384	RNA5SP484	RNA, 5S ribosomal pseudogene 484	Approved		100873726	
HGNC:43385	RNA5SP485	RNA, 5S ribosomal pseudogene 485	Approved		100873727	
HGNC:43386	RNA5SP486	RNA, 5S ribosomal pseudogene 486	Approved		100873728	
HGNC:43387	RNA5SP487	RNA, 5S ribosomal pseudogene 487	Approved		100873729	
HGNC:43388	RNA5SP488	RNA, 5S ribosomal pseudogene 488	Approved		100873730	
HGNC:43389	RNA5SP489	RNA, 5S ribosomal pseudogene 489	Approved		100873731	
HGNC:43390	RNA5SP490	RNA, 5S ribosomal pseudogene 490	Approved		100873732	
HGNC:43391	RNA5SP491	RNA, 5S ribosomal pseudogene 491	Approved		100873733	
HGNC:43392	RNA5SP492	RNA, 5S ribosomal pseudogene 492	Approved		100873734	
HGNC:43393	RNA5SP493	RNA, 5S ribosomal pseudogene 493	Approved		100873735	
HGNC:43394	RNA5SP494	RNA, 5S ribosomal pseudogene 494	Approved		100873736	
HGNC:43395	RNA5SP495	RNA, 5S ribosomal pseudogene 495	Approved		100873737	
HGNC:43396	RNA5SP496	RNA, 5S ribosomal pseudogene 496	Approved		100873738	
HGNC:43397	RNA5SP497	RNA, 5S ribosomal pseudogene 497	Approved		100873739	
HGNC:43398	RNA5SP498	RNA, 5S ribosomal pseudogene 498	Approved		106480770	
HGNC:43399	RNA5SP499	RNA, 5S ribosomal pseudogene 499	Approved		100873550	
HGNC:43400	RNA5SP500	RNA, 5S ribosomal pseudogene 500	Approved		100873551	
HGNC:43401	RNA5SP501	RNA, 5S ribosomal pseudogene 501	Approved		100873552	
HGNC:43402	RNA5SP502	RNA, 5S ribosomal pseudogene 502	Approved		100873553	
HGNC:43403	RNA5SP503	RNA, 5S ribosomal pseudogene 503	Approved		100873554	
HGNC:43404	RNA5SP504	RNA, 5S ribosomal pseudogene 504	Approved		100873555	
HGNC:43405	RNA5SP505	RNA, 5S ribosomal pseudogene 505	Approved		100873556	
HGNC:43406	RNA5SP506	RNA, 5S ribosomal pseudogene 506	Approved		100873557	
HGNC:43407	RNA5SP507	RNA, 5S ribosomal pseudogene 507	Approved		100873558	
HGNC:43408	RNA5SP508	RNA, 5S ribosomal pseudogene 508	Approved		100873559	
HGNC:43409	RNA5SP509	RNA, 5S ribosomal pseudogene 509	Approved		100873560	
HGNC:43410	RNA5SP510	RNA, 5S ribosomal pseudogene 510	Approved		100873561	
HGNC:43411	RNA5SP511	RNA, 5S ribosomal pseudogene 511	Approved		100873562	
HGNC:43412	RNA5SP512	RNA, 5S ribosomal pseudogene 512	Approved		100873563	
HGNC:43413	RNA5SP513	RNA, 5S ribosomal pseudogene 513	Approved		100873564	
HGNC:43414	RNA5SP514	RNA, 5S ribosomal pseudogene 514	Approved		100873565	
HGNC:43415	RNA5SP515	RNA, 5S ribosomal pseudogene 515	Approved		100873566	
HGNC:43416	RNA5SP516	RNA, 5S ribosomal pseudogene 516	Approved		100873567	
HGNC:43417	RNA5SP517	RNA, 5S ribosomal pseudogene 517	Approved		100873568	
HGNC:43418	RNA5SP518	RNA, 5S ribosomal pseudogene 518	Approved		100873569	
HGNC:43419	RNA5SP519	RNA, 5S ribosomal pseudogene 519	Approved		100873570	
HGNC:43420	RNA5SP520	RNA, 5S ribosomal pseudogene 520	Approved		106480771	
HGNC:43421	RNA5SP521	RNA, 5S ribosomal pseudogene 521	Approved		106479018	
HGNC:43422	RNA5SP522	RNA, 5S ribosomal pseudogene 522	Approved		106479019	
HGNC:43423	RNA5SP523	RNA, 5S ribosomal pseudogene 523	Approved		106480772	
HGNC:44278	RNA18S1	RNA, 18S ribosomal 1	Approved		106632259	
HGNC:44279	RNA18S2	RNA, 18S ribosomal 2	Approved		106632258	
HGNC:44280	RNA18S3	RNA, 18S ribosomal 3	Approved		106631782	
HGNC:44281	RNA18S4	RNA, 18S ribosomal 4	Approved		106631781	
HGNC:37657	RNA18S5	RNA, 18S ribosomal 5	Approved		100008588	
HGNC:37658	RNA18SP2	RNA, 18S ribosomal pseudogene 2	Approved		359724	
HGNC:44286	RNA28S1	RNA, 28S ribosomal 1	Approved		106632267	
HGNC:44287	RNA28S2	RNA, 28S ribosomal 2	Approved		106632266	
HGNC:44288	RNA28S3	RNA, 28S ribosomal 3	Approved		106632265	
HGNC:44289	RNA28S4	RNA, 28S ribosomal 4	Approved		106632264	
HGNC:37659	RNA28S5	RNA, 28S ribosomal 5	Approved		100008589	
HGNC:44274	RNA45S1	RNA, 45S pre-ribosomal 1	Approved		106631780	
HGNC:44275	RNA45S2	RNA, 45S pre-ribosomal 2	Approved		106631779	
HGNC:44276	RNA45S3	RNA, 45S pre-ribosomal 3	Approved		106631778	
HGNC:44277	RNA45S4	RNA, 45S pre-ribosomal 4	Approved		106631777	
HGNC:44273	RNA45S5	RNA, 45S pre-ribosomal 5	Approved		100861532	
HGNC:10044	RNASE1	ribonuclease A family member 1, pancreatic	Approved	RAC1	6035	P07998
HGNC:10045	RNASE2	ribonuclease A family member 2	Approved	EDN, RAF3	6036	P10153
HGNC:10046	RNASE3	ribonuclease A family member 3	Approved	ECP, RAF1	6037	P12724
HGNC:10047	RNASE4	ribonuclease A family member 4	Approved	RAB1	6038	P34096
HGNC:10048	RNASE6	ribonuclease A family member k6	Approved	RAD1, RNaseK6	6039	Q93091
HGNC:19278	RNASE7	ribonuclease A family member 7	Approved	RAE1	84659	Q9H1E1
HGNC:19277	RNASE8	ribonuclease A family member 8	Approved	RAE2	122665	Q8TDE3
HGNC:20673	RNASE9	ribonuclease A family member 9 (inactive)	Approved	h461, RAK1	390443	P60153
HGNC:19275	RNASE10	ribonuclease A family member 10 (inactive)	Approved	RNASE9, RAH1	338879	Q5GAN6
HGNC:19269	RNASE11	ribonuclease A family member 11 (inactive)	Approved	RAJ1	122651	Q8TAA1
HGNC:24211	RNASE12	ribonuclease A family member 12 (inactive)	Approved	RAI1	493901	Q5GAN4
HGNC:25285	RNASE13	ribonuclease A family member 13 (inactive)	Approved	RAL1	440163	Q5GAN3
HGNC:18466	RNASEH1	ribonuclease H1	Approved		246243	O60930
HGNC:49289	RNASEH1-AS1	RNASEH1 antisense RNA 1	Approved		100506054	
HGNC:10049	RNASEH1P1	ribonuclease H1 pseudogene 1	Approved	RNH1	284203	
HGNC:18715	RNASEH1P2	ribonuclease H1 pseudogene 2	Approved		390766	
HGNC:18716	RNASEH1P3	ribonuclease H1 pseudogene 3	Approved		199827	
HGNC:18518	RNASEH2A	ribonuclease H2 subunit A	Approved	RNASEHI, RNHIA, RNHL, AGS4	10535	O75792
HGNC:25671	RNASEH2B	ribonuclease H2 subunit B	Approved	FLJ11712	79621	Q5TBB1
HGNC:39967	RNASEH2B-AS1	RNASEH2B antisense RNA 1	Approved		100874255	
HGNC:24116	RNASEH2C	ribonuclease H2 subunit C	Approved	AYP1, AGS3	84153	Q8TDP1
HGNC:24117	RNASEH2CP1	ribonuclease H2 subunit C pseudogene 1	Approved	AYP1p1	386608	
HGNC:33911	RNASEK	ribonuclease K	Approved	MGC71993	440400	Q6P5S7
HGNC:44419	RNASEK-C17orf49	RNASEK-C17orf49 readthrough	Approved		100529209	
HGNC:10050	RNASEL	ribonuclease L	Approved		6041	Q05823
HGNC:10051	RNASEL1~withdrawn	symbol withdrawn, see ABCE1	Symbol Withdrawn			
HGNC:21686	RNASET2	ribonuclease T2	Approved	RNASE6PL, FLJ10907, bA514O12.3	8635	O00584
HGNC:18314	RND1	Rho family GTPase 1	Approved	Rho6, ARHS, RHOS	27289	Q92730
HGNC:18315	RND2	Rho family GTPase 2	Approved	Rho7, RhoN	8153	P52198
HGNC:671	RND3	Rho family GTPase 3	Approved	RhoE, Rho8	390	P61587
HGNC:10052	RNE1~withdrawn	symbol withdrawn, see SNORA73A	Symbol Withdrawn			
HGNC:10053	RNE2~withdrawn	symbol withdrawn, see SNORA62	Symbol Withdrawn			
HGNC:10054	RNE3~withdrawn	symbol withdrawn, see SNORA63	Symbol Withdrawn			
HGNC:10061	RNF2	ring finger protein 2	Approved	BAP-1, BAP1, DING, HIPI3, RING1B, RING2	6045	Q99496
HGNC:33987	RNF2P1	ring finger protein 2 pseudogene 1	Approved		100132467	
HGNC:10067	RNF4	ring finger protein 4	Approved	RES4-26, SNURF, SLX5	6047	P78317
HGNC:10068	RNF5	ring finger protein 5	Approved	NG2, G16, RING5, RMA1	6048	Q99942
HGNC:31053	RNF5P1	ring finger protein 5 pseudogene 1	Approved		286140	
HGNC:10069	RNF6	ring finger protein 6	Approved	DKFZp686P0776	6049	Q9Y252
HGNC:39922	RNF6P1	ring finger protein 6 pseudogene 1	Approved		100420924	
HGNC:10070	RNF7	ring finger protein 7	Approved	SAG, ROC2, CKBBP1	9616	Q9UBF6
HGNC:43425	RNF7P1	ring finger protein 7 pseudogene 1	Approved		100506872	
HGNC:10071	RNF8	ring finger protein 8	Approved	KIAA0646	9025	O76064
HGNC:10055	RNF10	ring finger protein 10	Approved	KIAA0262, RIE2	9921	Q8N5U6
HGNC:44472	RNF10P1	ring finger protein 10 pseudogene 1	Approved		100419599	
HGNC:10056	RNF11	ring finger protein 11	Approved	CGI-123, Sid1669p, MGC51169	26994	Q9Y3C5
HGNC:33988	RNF11P1	ring finger protein 11 pseudogene 1	Approved		100131695	
HGNC:16535	RNF11P2	ring finger protein 11 pseudogene 2	Approved	bA280O9.1	170543	
HGNC:10057	RNF13	ring finger protein 13	Approved	RZF	11342	O43567
HGNC:10058	RNF14	ring finger protein 14	Approved	ARA54, HFB30, TRIAD2	9604	Q9UBS8
HGNC:10060	RNF17	ring finger protein 17	Approved	Mmip-2, SPATA23, FLJ11045	56163	Q9BXT8
HGNC:13432	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	Approved	dorfin, DKFZp566B1346	25897	Q9NV58
HGNC:26886	RNF19B	ring finger protein 19B	Approved	FLJ90005	127544	Q6ZMZ0
HGNC:38484	RNF19BPX	ring finger protein 19B pseudogene, X-linked	Approved	RNF19BX	100419788	
HGNC:38398	RNF19BPY	ring finger protein 19B pseudogene, Y-linked	Approved		100419722	
HGNC:10062	RNF20	ring finger protein 20	Approved	FLJ20382, FLJ11189, KAIA2779, BRE1A, hBRE1, BRE1	56254	Q5VTR2
HGNC:13779	RNF24	ring finger protein 24	Approved	G1L	11237	Q9Y225
HGNC:14662	RNF25	ring finger protein 25	Approved	AO7, FLJ13906	64320	Q96BH1
HGNC:14646	RNF26	ring finger protein 26	Approved	MGC2642	79102	Q9BY78
HGNC:16031	RNF31	ring finger protein 31	Approved	ZIBRA, FLJ10111, FLJ23501, HOIP	55072	Q96EP0
HGNC:17118	RNF32	ring finger protein 32	Approved	FKSG33, HSD15, LMBR2	140545	Q9H0A6
HGNC:17201	RNF33~withdrawn	symbol withdrawn, see TRIM60	Symbol Withdrawn			
HGNC:17297	RNF34	ring finger protein 34	Approved	RIFF, FLJ21786, RIF	80196	Q969K3
HGNC:17308	RNF35~withdrawn	symbol withdrawn, see TRIM61	Symbol Withdrawn			
HGNC:18052	RNF38	ring finger protein 38	Approved		152006	Q9H0F5
HGNC:18064	RNF39	ring finger protein 39	Approved	HZFw1, LIRF	80352	Q9H2S5
HGNC:16867	RNF40	ring finger protein 40	Approved	KIAA0661, RBP95, BRE1B, STARING	9810	O75150
HGNC:18401	RNF41	ring finger protein 41	Approved	SBBI03, NRDP1	10193	Q9H4P4
HGNC:18505	RNF43	ring finger protein 43	Approved	FLJ20315, DKFZp781H0392, URCC	54894	Q68DV7
HGNC:19180	RNF44	ring finger protein 44	Approved	KIAA1100	22838	Q7L0R7
HGNC:12859	RNF103	ring finger protein 103	Approved	hkf-1, KF1	7844	O00237
HGNC:38847	RNF103-CHMP3	RNF103-CHMP3 readthrough	Approved		100526767	
HGNC:17384	RNF111	ring finger protein 111	Approved	ARK, Arkadia, FLJ38008, DKFZP761D081	54778	Q6ZNA4
HGNC:12968	RNF112	ring finger protein 112	Approved	BFP	7732	Q9ULX5
HGNC:12974	RNF113A	ring finger protein 113A	Approved	RNF113, Cwc24	7737	O15541
HGNC:17267	RNF113B	ring finger protein 113B	Approved	RNF161	140432	Q8IZP6
HGNC:13094	RNF114	ring finger protein 114	Approved	PSORS12	55905	Q9Y508
HGNC:18154	RNF115	ring finger protein 115	Approved	CL469780	27246	Q9Y4L5
HGNC:21070	RNF121	ring finger protein 121	Approved	FLJ11099	55298	Q9H920
HGNC:21147	RNF122	ring finger protein 122	Approved	FLJ12526	79845	Q9H9V4
HGNC:21148	RNF123	ring finger protein 123	Approved	FLJ12565, KPC1	63891	Q5XPI4
HGNC:21150	RNF125	ring finger protein 125	Approved	FLJ20456	54941	Q96EQ8
HGNC:21151	RNF126	ring finger protein 126	Approved	FLJ20552	55658	Q9BV68
HGNC:30340	RNF126P1	ring finger protein 126 pseudogene 1	Approved		376412	
HGNC:21153	RNF128	ring finger protein 128, E3 ubiquitin protein ligase	Approved	FLJ23516, GRAIL	79589	Q8TEB7
HGNC:18280	RNF130	ring finger protein 130	Approved	GP, G1RZFP, GOLIATH	55819	Q86XS8
HGNC:21154	RNF133	ring finger protein 133	Approved		168433	Q8WVZ7
HGNC:21158	RNF135	ring finger protein 135	Approved	MGC13061	84282	Q8IUD6
HGNC:17765	RNF138	ring finger protein 138	Approved	STRIN, NARF	51444	Q8WVD3
HGNC:30342	RNF138P1	ring finger protein 138 pseudogene 1	Approved		379013	
HGNC:50775	RNF138P2	ring finger protein 138 pseudogene 2	Approved		100419777	
HGNC:17023	RNF139	ring finger protein 139	Approved	TRC8, RCA1, HRCA1	11236	Q8WU17
HGNC:48940	RNF139-AS1	RNF139 antisense RNA 1 (head to head)	Approved		101927612	
HGNC:21159	RNF141	ring finger protein 141	Approved	ZFP26, ZNF230	50862	Q8WVD5
HGNC:20457	RNF144A	ring finger protein 144A	Approved	UBCE7IP4, KIAA0161	9781	P50876
HGNC:30963	RNF144A-AS1	RNF144A antisense RNA 1	Approved		386597	
HGNC:21578	RNF144B	ring finger protein 144B	Approved	bA528A10.3	255488	Q7Z419
HGNC:20853	RNF145	ring finger protein 145	Approved	FLJ31951	153830	Q96MT1
HGNC:21336	RNF146	ring finger protein 146	Approved	DKFZp434O1427, dactylidin, dJ351K20.1	81847	Q9NTX7
HGNC:22411	RNF148	ring finger protein 148	Approved	MGC35222	378925	Q8N7C7
HGNC:23137	RNF149	ring finger protein 149	Approved	FLJ90504	284996	Q8NC42
HGNC:23138	RNF150	ring finger protein 150	Approved	KIAA1214	57484	Q9ULK6
HGNC:23235	RNF151	ring finger protein 151	Approved		146310	Q2KHN1
HGNC:26811	RNF152	ring finger protein 152	Approved	FLJ39176	220441	Q8N8N0
HGNC:49743	RNF152P1	ring finger protein 152 pseudogene 1	Approved		100419687	
HGNC:29402	RNF157	ring finger protein 157	Approved	KIAA1917	114804	Q96PX1
HGNC:44127	RNF157-AS1	RNF157 antisense RNA 1	Approved		100507218	
HGNC:31696	RNF165	ring finger protein 165	Approved	ARKL2, RNF111L2	494470	Q6ZSG1
HGNC:26612	RNF165-IT1~withdrawn	entry withdrawn	Entry Withdrawn			
HGNC:28856	RNF166	ring finger protein 166	Approved	MGC2647, MGC14381	115992	Q96A37
HGNC:24544	RNF167	ring finger protein 167	Approved	DKFZP566H073	26001	Q9H6Y7
HGNC:26661	RNF168	ring finger protein 168	Approved	FLJ35794	165918	Q8IYW5
HGNC:26961	RNF169	ring finger protein 169	Approved	KIAA1991	254225	Q8NCN4
HGNC:25358	RNF170	ring finger protein 170	Approved	DKFZP564A022, ADSA	81790	Q96K19
HGNC:27735	RNF175	ring finger protein 175	Approved	FLJ34190	285533	Q8N4F7
HGNC:27752	RNF180	ring finger protein 180	Approved		285671	Q86T96
HGNC:28037	RNF181	ring finger protein 181	Approved	HSPC238	51255	Q9P0P0
HGNC:28522	RNF182	ring finger protein 182	Approved	MGC33993	221687	Q8N6D2
HGNC:28721	RNF183	ring finger protein 183	Approved	MGC4734	138065	Q96D59
HGNC:26783	RNF185	ring finger protein 185	Approved	FLJ38628	91445	Q96GF1
HGNC:41161	RNF185-AS1	RNF185 antisense RNA 1	Approved		100852405	
HGNC:25978	RNF186	ring finger protein 186	Approved	FLJ20225	54546	Q9NXI6
HGNC:27146	RNF187	ring finger protein 187	Approved		149603	Q5TA31
HGNC:32947	RNF207	ring finger protein 207	Approved	FLJ46380, FLJ32096	388591	Q6ZRF8
HGNC:25420	RNF208	ring finger protein 208	Approved	DKFZP761H1710	727800	Q9H0X6
HGNC:27729	RNF212	ring finger protein 212	Approved	FLJ38841	285498	Q495C1
HGNC:20438	RNF212B	ring finger protein 212B	Approved		100507650	A8MTL3
HGNC:14539	RNF213	ring finger protein 213	Approved	KIAA1554, NET57	57674	Q63HN8
HGNC:25335	RNF214	ring finger protein 214	Approved	DKFZp547C195	257160	Q8ND24
HGNC:33434	RNF215	ring finger protein 215	Approved		200312	Q9Y6U7
HGNC:21698	RNF216	ring finger protein 216	Approved	TRIAD3, UBCE7IP1, ZIN	54476	Q9NWF9
HGNC:41463	RNF216-IT1	RNF216 intronic transcript 1	Approved		100874342	
HGNC:33610	RNF216P1	ring finger protein 216 pseudogene 1	Approved		441191	Q6NUR6
HGNC:21487	RNF217	ring finger protein 217	Approved	MGC26996, dJ84N20.1	154214	Q8TC41
HGNC:50866	RNF217-AS1	RNF217 antisense RNA 1 (head to head)	Approved	STL	7955	
HGNC:20308	RNF219	ring finger protein 219	Approved	FLJ13449	79596	Q5W0B1
HGNC:42700	RNF219-AS1	RNF219 antisense RNA 1	Approved		100874222	
HGNC:25552	RNF220	ring finger protein 220	Approved	FLJ10597	55182	Q5VTB9
HGNC:34517	RNF222	ring finger protein 222	Approved		643904	A6NCQ9
HGNC:40020	RNF223	ring finger protein 223	Approved		401934	E7ERA6
HGNC:41912	RNF224	ring finger protein 224	Approved		643596	P0DH78
HGNC:51249	RNF225	ring finger protein 225	Approved		646862	M0QZC1
HGNC:30206	RNFT1	ring finger protein, transmembrane 1	Approved	PTD016	51136	Q5M7Z0
HGNC:44387	RNFT1P1	ring finger protein, transmembrane 1 pseudogene 1	Approved		100420886	
HGNC:44388	RNFT1P2	ring finger protein, transmembrane 1 pseudogene 2	Approved		100132264	
HGNC:44389	RNFT1P3	ring finger protein, transmembrane 1 pseudogene 3	Approved		101929203	
HGNC:25905	RNFT2	ring finger protein, transmembrane 2	Approved	FLJ14627	84900	Q96EX2
HGNC:10073	RNGTT	RNA guanylyltransferase and 5'-phosphatase	Approved	HCE, HCE1, hCAP	8732	O60942
HGNC:39652	RNGTTP1	RNA guanylyltransferase and 5'-phosphatase pseudogene 1	Approved		100421428	
HGNC:10074	RNH1	ribonuclease/angiogenin inhibitor 1	Approved	RAI	6050	P13489
HGNC:25641	RNLS	renalase, FAD dependent amine oxidase	Approved	FLJ11218, renalase	55328	Q5VYX0
HGNC:10075	RNMT	RNA guanine-7 methyltransferase	Approved	RG7MT1	8731	O43148
HGNC:44905	RNMTL1P1	RNA methyltransferase like 1 pseudogene 1	Approved		100420295	
HGNC:44906	RNMTL1P2	RNA methyltransferase like 1 pseudogene 2	Approved		100420223	
HGNC:10077	RNNL~withdrawn	entry withdrawn	Entry Withdrawn			
HGNC:10076	RNN~withdrawn	symbol withdrawn, see TRNAN1	Symbol Withdrawn			
HGNC:18666	RNPC3	RNA binding region (RNP1, RRM) containing 3	Approved	KIAA1839, FLJ20008, RBM40, SNRNP65	55599	Q96LT9
HGNC:47036	RNPC3P1	RNA binding region (RNP1, RRM) containing 3 pseudogene 1	Approved		654340	
HGNC:10078	RNPEP	arginyl aminopeptidase	Approved		6051	Q9H4A4
HGNC:10079	RNPEPL1	arginyl aminopeptidase like 1	Approved		57140	Q9HAU8
HGNC:10080	RNPS1	RNA binding protein with serine rich domain 1	Approved		10921	Q15287
HGNC:39525	RNPS1P1	RNA binding protein with serine rich domain 1 pseudogene 1	Approved		643446	
HGNC:10081	RNPU1Z~withdrawn	symbol withdrawn, see SNRNP70	Symbol Withdrawn			
HGNC:10082	RNR1	RNA, ribosomal cluster 1	Approved		6052	
HGNC:10083	RNR2	RNA, ribosomal cluster 2	Approved		6053	
HGNC:10084	RNR3	RNA, ribosomal cluster 3	Approved		6054	
HGNC:10085	RNR4	RNA, ribosomal cluster 4	Approved		6055	
HGNC:10086	RNR5	RNA, ribosomal cluster 5	Approved		6056	
HGNC:10087	RNRP1~withdrawn	entry withdrawn	Entry Withdrawn			
HGNC:10088	RNRP2~withdrawn	entry withdrawn	Entry Withdrawn			
HGNC:10089	RNS1~withdrawn	symbol withdrawn, see RNASE1	Symbol Withdrawn			
HGNC:10090	RNS2~withdrawn	symbol withdrawn, see RNASE2	Symbol Withdrawn			
HGNC:10091	RNS3~withdrawn	symbol withdrawn, see RNASE3	Symbol Withdrawn			
HGNC:10093	RNS4I~withdrawn	symbol withdrawn, see ABCE1	Symbol Withdrawn			
HGNC:10092	RNS4~withdrawn	symbol withdrawn, see RNASEL	Symbol Withdrawn			
HGNC:10094	RNS6~withdrawn	symbol withdrawn, see RNASE6	Symbol Withdrawn			
HGNC:10120	RNU1-1	RNA, U1 small nuclear 1	Approved	Rnu1a1, U1, HU1-1, U1A1, HSD1	26871	
HGNC:10123	RNU1-2	RNA, U1 small nuclear 2	Approved	U1C1, U1C21	26870	
HGNC:10130	RNU1-3	RNA, U1 small nuclear 3	Approved	HSD4	26869	
HGNC:10128	RNU1-4	RNA, U1 small nuclear 4	Approved	HSD6, U1E2, HSD2, U1D2, HSD5, U1B2, U1F, HSD7	6060	
HGNC:48304	RNU1-5P	RNA, U1 small nuclear 5, pseudogene	Approved		107105261	
HGNC:48305	RNU1-6P	RNA, U1 small nuclear 6, pseudogene	Approved		106480152	
HGNC:48306	RNU1-7P	RNA, U1 small nuclear 7, pseudogene	Approved		106481952	
HGNC:48307	RNU1-8P	RNA, U1 small nuclear 8, pseudogene	Approved		106481604	
HGNC:10137	RNU1-11P	RNA, U1 small nuclear 11, pseudogene	Approved	U1P1A, RNU1P1	26861	
HGNC:10138	RNU1-13P	RNA, U1 small nuclear 13, pseudogene	Approved	U1P1, U1.1	26860	
HGNC:10139	RNU1-14P	RNA, U1 small nuclear 14, pseudogene	Approved	U1P17	26859	
HGNC:10140	RNU1-15P	RNA, U1 small nuclear 15, pseudogene	Approved	U1P11	26858	
HGNC:39890	RNU1-16P	RNA, U1 small nuclear 16, pseudogene	Approved	U1.64	100873860	
HGNC:41943	RNU1-17P	RNA, U1 small nuclear 17, pseudogene	Approved		100873814	
HGNC:41944	RNU1-18P	RNA, U1 small nuclear 18, pseudogene	Approved		100873815	
HGNC:41945	RNU1-19P	RNA, U1 small nuclear 19, pseudogene	Approved		100873861	
HGNC:41946	RNU1-20P	RNA, U1 small nuclear 20, pseudogene	Approved		100873816	
